"","vectoriza"
"X854511",33.535752267751
"X854519",36.0038765525028
"X854520",31.3792988684269
"X854590",32.0095411507647
"X854610",31.672199899548
"X854620",33.5008005489479
"X854690",32.9174598782512
"X854710",29.9324947096167
"X854720",30.4475163813147
"X854790",32.6747236765561
"X854800",37.2895084794481
"X860110",31.4824331410593
"X860120",35.0391323497027
"X860210",36.6244687310261
"X860290",31.8165515954469
"X860310",30.0903211991435
"X860390",31.8234010152284
"X860400",32.6285527177472
"X860500",31.3497449351406
"X860610",32.27706377858
"X860620",NA
"X860630",29.4243802974572
"X860691",32.237787264965
"X860692",30.6243780439647
"X860699",28.9510577107433
"X860711",30.6931225868726
"X860712",31.0154501216545
"X860719",29.4640067911715
"X860721",31.6026809998705
"X860729",31.0177051202961
"X860730",30.0901323706378
"X860791",31.4172165234267
"X860799",30.5777220010386
"X860800",31.9372625350358
"X860900",32.1368710691824
"X870110",34.4742337403439
"X870120",32.4407634810464
"X870130",45.283642444512
"X870190",31.0654353562005
"X870210",34.0732856412877
"X870290",32.7356161532057
"X870310",29.9952234993614
"X870321",29.9841584158416
"X870322",31.2140812309894
"X870323",30.3203711886876
"X870324",32.3533285612026
"X870331",32.6024846674005
"X870332",29.7497324001647
"X870333",30.1531594975257
"X870390",30.4732846334464
"X870410",29.5830312261995
"X870421",36.6461780799204
"X870422",33.4885708136031
"X870423",30.4046815689582
"X870431",37.8382698636577
"X870432",36.4135401974612
"X870490",33.6277278562259
"X870510",31.8992524916944
"X870520",38.407008401574
"X870530",29.1581274382315
"X870540",34.3216160220994
"X870590",32.6544081555597
"X870600",35.9250594911221
"X870710",27.941685988738
"X870790",31.4382086406744
"X870810",30.6054549962807
"X870821",31.8016258097295
"X870829",30.8962532865907
"X870831",NA
"X870839",31.3472159730034
"X870840",32.6534965034965
"X870850",31.7561258278146
"X870860",NA
"X870870",32.9942307692308
"X870880",31.6924657534247
"X870891",30.2737685282228
"X870892",31.8495814926761
"X870893",31.1346758817922
"X870894",31.4948146605581
"X870899",32.0077031659609
"X870911",33.1516945692119
"X870919",31.3043692741367
"X870990",31.3952035886819
"X871000",32.5171974522293
"X871110",36.6047267996531
"X871120",36.9567774936061
"X871130",33.2853551912568
"X871140",32.5609131640708
"X871150",33.1534275031159
"X871190",34.6351988568707
"X871200",34.9804227375333
"X871310",32.4217372134039
"X871390",31.7425934065934
"X871411",NA
"X871419",33.014099378882
"X871420",31.2249205508475
"X871491",31.9948705882353
"X871492",35.5775835154543
"X871493",33.1064715813168
"X871494",32.3872075471698
"X871495",34.498967220476
"X871496",33.5072329376855
"X871499",34.1118713300996
"X871500",33.1411789652248
"X871610",28.0415913200723
"X871620",30.9952014370028
"X871631",34.6498290403465
"X871639",32.3675973721258
"X871640",33.2180578450472
"X871680",33.2992339832869
"X871690",31.3794861082097
"X880110",NA
"X880190",31.0351535087719
"X880211",33.7205327868852
"X880212",33.9186773255814
"X880220",38.2255068128946
"X880230",36.6252676659529
"X880240",34.2486229344016
"X880250",32.8598684210526
"X880310",34.0073052553112
"X880320",33.4595375722543
"X880330",33.637619047619
"X880390",32.739126136813
"X880400",34.8610410958904
"X880510",34.8996815286624
"X880520",32.695067264574
"X890110",30.7457269322438
"X890120",35.4806322750052
"X890130",39.69015157344
"X890190",35.5527401550145
"X890200",31.6158539944904
"X890310",32.6364513588027
"X890391",32.3215311533363
"X890392",34.4364534724129
"X890399",32.6170030941506
"X890400",36.2345422573909
"X890510",35.3138844485042
"X890520",35.335043263288
"X890590",35.2634910133422
"X890600",32.7690118324272
"X890710",34.4859858247423
"X890790",32.4345885634589
"X890800",34.6820646626938
"X900110",33.3739800835207
"X900120",38.3716738197425
"X900130",37.395652173913
"X900140",32.0752063983488
"X900150",32.8352116402116
"X900190",34.0202317290553
"X900211",33.0948429623885
"X900219",34.0934664246824
"X900220",32.8503244837758
"X900290",33.1435371179039
"X900311",32.99523434423
"X900319",33.223016496465
"X900390",29.6377255460589
"X900410",33.8925306122449
"X900490",33.4243401759531
"X900510",32.8272696929239
"X900580",33.3193231632474
"X900590",31.3838638142447
"X900610",40.1934531450578
"X900620",NA
"X900630",33.7620101596517
"X900640",33.1233196721311
"X900651",31.9142173002095
"X900652",33.3316952137026
"X900653",33.5019509476031
"X900659",30.3009239653513
"X900661",32.1340492957746
"X900662",NA
"X900669",34.6500751427713
"X900691",32.6020516214427
"X900699",32.7317659352142
"X900711",NA
"X900719",31.9088569590393
"X900721",NA
"X900729",32.8285283271874
"X900791",38.6700141193081
"X900792",32.4502112851106
"X900810",NA
"X900820",NA
"X900830",33.8233213736545
"X900840",32.8259046052632
"X900890",31.2720524017467
"X900911",NA
"X900912",38.5286943319838
"X900921",NA
"X900922",NA
"X900930",NA
"X900990",NA
"X901010",32.7675952752396
"X901020",31.670190023753
"X901030",33.0424973767051
"X901090",34.3261126137202
"X90111",46.307412125624
"X901110",31.0692387904067
"X90112",46.2442464358452
"X901120",32.3494108405342
"X901180",32.3786437246963
"X901190",34.339218328841
"X90121",34.1188378631678
"X901210",27.1170765341301
"X90122",40.7560271646859
"X901290",30.6826371826372
"X90130",37.807350860207
"X901310",31.2010649312232
"X901320",32.9865033407572
"X901380",36.3679166666667
"X901390",33.1088561993395
"X90140",45.2497740167324
"X901410",31.5810519840049
"X901420",34.0319091400757
"X901480",32.438056379822
"X901490",32.0173496744542
"X901510",32.1451590831338
"X901520",30.8421143250689
"X901530",32.3030429345561
"X901540",32.730021310602
"X901580",32.8032676477925
"X901590",33.3615474112856
"X901600",32.5961786600496
"X901710",32.8202784222738
"X901720",35.0830476190476
"X901730",34.5057142857143
"X901780",32.9169491525424
"X901790",33.5926916221034
"X901811",33.943687834736
"X901819",37.3010081743869
"X901820",36.5445678326855
"X901831",36.3482793268023
"X901832",37.2680064308682
"X901839",42.2685495626822
"X901841",29.4136757556542
"X901849",31.2093508240834
"X901850",33.7670280036134
"X901890",39.6568346306159
"X901910",39.3381437464629
"X901920",36.3664807436919
"X902000",32.9122744750074
"X90210",36.7117517328293
"X902111",31.3853017400963
"X902119",37.6050321498462
"X902121",36.6187042253521
"X902129",33.299847735059
"X902130",41.2799813200498
"X902140",30.3755378132624
"X902150",31.1549849949983
"X902190",36.8177679882526
"X90220",37.9330067044868
"X902211",31.4559130434783
"X902219",31.184317718941
"X902221",31.530331373597
"X902229",33.5604029445951
"X902230",34.6210367388022
"X902290",32.0826069572171
"X90230",37.5292024025702
"X902300",32.2146679257161
"X90240",39.0223757625143
"X902410",32.4145774929916
"X902480",33.9029211684674
"X902490",30.5382310294828
"X902511",32.8637842465753
"X902519",33.7959721531576
"X902520",NA
"X902580",32.8818351622694
"X902590",33.2525261078182
"X902610",31.5246376811594
"X902620",33.3495131626397
"X902680",32.1674328261573
"X902690",33.1935365036839
"X902710",31.4829737802854
"X902720",31.7782727895819
"X902730",31.2643068817912
"X902740",NA
"X902750",32.2185037803422
"X902780",32.9572623574144
"X902790",31.9243352135375
"X902810",31.1758277130595
"X902820",32.2774049803408
"X902830",31.0826731793961
"X902890",31.388095656761
"X902910",31.8840971700476
"X902920",32.0587072243346
"X902990",33.0184292726461
"X90300",45.0642009217448
"X903010",32.0280014776505
"X903020",33.4439533949377
"X903031",31.9221603845181
"X903039",32.9358024691358
"X903040",32.9548284118117
"X903081",32.7624360286592
"X903089",32.527773925104
"X903090",36.2186927062575
"X903110",34.0487472527472
"X903120",31.8061741424802
"X903130",NA
"X903140",32.2848821081831
"X903180",31.9070874861573
"X903190",33.026883780332
"X903210",30.8369057547956
"X903220",30.5826741269535
"X903281",31.4065910318747
"X903289",32.6197232772653
"X903290",31.3785135135135
"X903300",33.4055756207675
"X90411",40.6335459499628
"X90412",36.7848279833022
"X90420",38.951179245283
"X90500",40.7459338109172
"X90610",37.6676717904772
"X90620",36.4398644286637
"X90700",37.8565109368149
"X90810",37.2678571428571
"X90820",37.5682548179872
"X90830",42.7751937294023
"X90910",32.8199571233678
"X90920",36.8802682776981
"X90930",36.5377108895706
"X90940",NA
"X90950",NA
"X91010",38.9386643233743
"X910111",32.6881677878908
"X910112",NA
"X910119",34.2519717904433
"X910121",32.8701906898485
"X910129",33.2471195471196
"X910191",30.6188390501319
"X910199",33.0094319626961
"X91020",40.3808865586273
"X910211",33.3693721286371
"X910212",33.8021856086079
"X910219",36.3166573712586
"X910221",32.520034670629
"X910229",34.4390053431977
"X910291",32.427561633282
"X910299",34.5381679389313
"X91030",32.6245012081463
"X910310",30.3066226726373
"X910390",38.7084415584416
"X91040",NA
"X910400",34.7979420525318
"X91050",NA
"X910511",33.7326602282704
"X910519",32.2679167736964
"X910521",31.6561869357408
"X910529",37.6408128988915
"X910591",32.8566890881913
"X910599",34.2289888682746
"X910610",32.5391529623789
"X910620",NA
"X910690",33.2670564516129
"X910700",32.0512337662338
"X910811",34.865134529148
"X910812",31.4716527942925
"X910819",34.8460529986053
"X910820",32.488662969809
"X910891",NA
"X910899",34.0721187427241
"X91091",33.4042934196332
"X910911",NA
"X910919",34.0949389968369
"X91099",36.0072827973878
"X910990",33.9760591795562
"X911011",35.9819560787865
"X911012",37.3380392156863
"X911019",33.4017351069983
"X911090",33.3260527030698
"X911110",30.7299803029274
"X911120",31.2569070685325
"X911180",36.8066666666667
"X911190",30.6980906921241
"X911210",NA
"X911280",33.8943686006826
"X911290",34.383205598134
"X911310",32.9908679245283
"X911320",34.4620972836387
"X911390",32.2502510880482
"X911410",32.0767775229358
"X911420",NA
"X911430",30.8497010200492
"X911440",34.0615290519878
"X911490",34.1216192170818
"X920110",35.8077106664219
"X920120",33.7479911332779
"X920190",42.1988647581441
"X920210",35.4966666666667
"X920290",35.4164198053322
"X920300",NA
"X920410",NA
"X920420",NA
"X920510",34.0350823045267
"X920590",36.1622996300863
"X920600",36.2315203955501
"X920710",36.3445021645022
"X920790",35.5360788454769
"X920810",36.3332307692308
"X920890",34.7487470449172
"X920910",NA
"X920920",NA
"X920930",31.956880733945
"X920991",33.3348971722365
"X920992",34.3354838709677
"X920993",NA
"X920994",34.7287328767123
"X920999",33.4098566308244
"X930100",37.1309025270758
"X930200",32.7452509749654
"X930310",32.7143985637343
"X930320",37.2829907866761
"X930330",34.0066179570044
"X930390",34.989958643507
"X930400",29.7127086230876
"X930510",31.1176605504587
"X930521",NA
"X930529",34.1016255707763
"X930590",32.6185816382628
"X930610",NA
"X930621",41.2767160161507
"X930629",35.5588695652174
"X930630",32.8543439890175
"X930690",35.3314585319352
"X930700",34.2569346289753
"X940110",33.5176121015667
"X940120",30.3651749389748
"X940130",32.8599423631124
"X940140",31.2927407603656
"X940150",36.5143042350907
"X940161",32.6940631163708
"X940169",34.5879603206957
"X940171",33.2970806100218
"X940179",34.3521456436931
"X940180",34.7211160058737
"X940190",30.9363370998117
"X940210",33.2208502772643
"X940290",32.2300995732575
"X940310",33.0247516989023
"X940320",33.4920313055852
"X940330",32.4692062480077
"X940340",32.1744300822562
"X940350",33.4148903814472
"X940360",32.8046044864227
"X940370",37.3197318810222
"X940380",34.2881003584229
"X940390",31.98230228471
"X940410",33.6956500247158
"X940421",33.1883744410789
"X940429",34.519139123751
"X940430",27.6775379017586
"X940490",33.9138529088913
"X940510",32.3587131367292
"X940520",33.8441290322581
"X940530",35.3049474335188
"X940540",33.0192612137203
"X940550",33.9509450945094
"X940560",32.1342736018262
"X940591",32.691553722255
"X940592",31.222385022385
"X940599",32.9632702571567
"X940600",31.3107352350342
"X950100",NA
"X950210",NA
"X950291",NA
"X950299",NA
"X950310",NA
"X950320",NA
"X950330",NA
"X950341",NA
"X950349",NA
"X950350",NA
"X950360",NA
"X950370",NA
"X950380",NA
"X950390",31.9924059875867
"X950410",36.527633378933
"X950420",38.354998728059
"X950430",33.0261007194245
"X950440",31.9735209923664
"X950490",32.407399103139
"X950510",34.8025015253203
"X950590",35.2362514688602
"X950611",31.8379248489426
"X950612",31.0990923969647
"X950619",32.1815405344711
"X950621",34.3439501779359
"X950629",35.3170125614418
"X950631",35.5134673366834
"X950632",35.9712617702448
"X950639",35.9345574387947
"X950640",32.7652759526938
"X950651",33.7488997555012
"X950659",38.404
"X950661",34.1349689440994
"X950662",36.0326491092177
"X950669",43.322864273373
"X950670",33.229133192389
"X950691",33.1757176470588
"X950699",32.4887779690189
"X950710",35.1655471289274
"X950720",35.5042026865275
"X950730",33.0188305252725
"X950790",34.87923594888
"X950800",32.4221653255304
"X960110",38.2923815359477
"X960190",35.0186427850656
"X960200",36.6114294469128
"X960310",35.0047537441323
"X960321",33.1208875542209
"X960329",40.1757971253924
"X960330",35.9580008399832
"X960340",33.9477499141189
"X960350",32.2647528854691
"X960390",38.7615035889686
"X960400",35.4444215585307
"X960500",37.3943597560976
"X960610",33.8810717372515
"X960621",35.3253144147049
"X960622",36.4810363836825
"X960629",33.2673582808448
"X960630",40.4326993120194
"X960711",37.4932221246708
"X960719",35.0564935064935
"X960720",36.435099968264
"X960810",33.5551059001513
"X960820",33.6931998488855
"X960831",NA
"X960839",29.9723028638682
"X960840",32.1697686375321
"X960850",32.1644665836447
"X960860",31.9387542087542
"X960891",34.7034546122749
"X960899",33.7042133572389
"X960910",36.7174773022049
"X960920",34.5742127659574
"X960990",35.6665226781857
"X961000",32.8807578253707
"X961100",31.4647737983035
"X961210",33.5142501555694
"X961220",31.7476635514019
"X961310",31.8959586002957
"X961320",33.6446345975948
"X961330",NA
"X961380",35.5987951807229
"X961390",37.2407149084568
"X961410",NA
"X961420",31.7837552334944
"X961490",33.454741110418
"X961511",35.2063621533442
"X961519",33.5111870196413
"X961590",35.6692413162706
"X961610",34.8985054945055
"X961620",35.5474495848161
"X961700",35.4762055335968
"X961800",36.0589072282299
"X970110",35.3129850746269
"X970190",35.7145714285714
"X970200",36.1892189218922
"X970300",36.6544766708701
"X970400",32.8789300411523
"X970500",35.0649480642115
"X970600",32.4351849247644
"X999999",35.7057532018703
"X9999AA",NA
"fi0ncial",33.9675247524752
"ict",33.8401566927821
"transport",34.5703553673357
"travel",34.8674946619217
"unspecified",32.7391229712859
"XXXXXX",36.9573880098061
